DATE (MM/DD/YYYY),HOUR-MST,Avg Global Horiz (platform) [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horiz [W/m^2],Avg Air Temperature [deg C],Avg Rel Humidity [%],Avg Temp CM22 (platform) [deg C],Avg Temp CHP1 [deg C]
6/30/2013,10,719.2221,667.2583,213.3939,37.4173,18.3810,44.3143,43.1680
6/30/2013,11,861.6694,711.8325,231.3836,38.5335,16.7728,46.0198,44.8495
6/30/2013,12,949.0192,732.3180,245.2977,40.0307,15.0388,47.8760,46.7190
6/30/2013,13,1022.2244,715.9508,316.5538,41.3637,13.4468,49.5212,48.5475
6/30/2013,14,664.1984,245.8123,431.4156,41.7273,11.8533,49.0505,48.6180
6/30/2013,15,880.6524,714.9660,250.4364,42.6317,10.7732,50.0563,49.3958
6/30/2013,16,657.0550,579.9381,216.2548,42.5993,10.6138,49.7347,48.8708
6/30/2013,17,511.4317,509.2411,204.9653,42.1247,10.7090,48.6207,47.7867
6/30/2013,18,166.1053,11.9743,168.2054,40.8200,11.2960,46.2895,45.5415
6/30/2013,19,42.3878,2.2621,47.0283,38.6307,14.9413,43.2780,42.7650
6/30/2013,20,-1.1769,0.9370,0.9844,31.3382,34.5715,36.9147,35.9970
6/30/2013,21,-1.4287,-0.0238,0.3605,28.3828,44.4573,33.4475,32.7467
6/30/2013,22,-1.4062,-0.1324,0.3352,27.2140,47.9395,32.2843,31.5243
6/30/2013,23,-1.4268,-0.3140,0.2605,26.7433,50.8423,31.7783,30.9247
7/1/2013,0,-1.4774,-0.3951,0.0620,27.9702,42.3647,32.8928,31.9643
7/1/2013,1,-1.3902,-0.1892,0.2541,27.7747,42.2513,32.8870,31.9788
7/1/2013,2,-1.3875,-0.3052,0.3048,27.2555,44.7978,32.3655,31.3578
7/1/2013,3,-1.3608,-0.4300,0.1771,27.2748,44.5772,32.2090,31.1610
7/1/2013,4,-1.3920,-0.2863,0.1718,27.6698,43.0527,32.7478,31.5858
7/1/2013,5,-1.6309,-0.4128,0.2427,27.1770,48.2400,32.1342,30.8867
7/1/2013,6,10.7938,-0.0233,12.6202,27.1440,47.3893,32.0928,30.8368
7/1/2013,7,68.2004,10.9887,69.0011,27.9497,42.6897,32.9312,32.1130
7/1/2013,8,167.8482,15.2411,166.0822,28.5275,42.3112,33.8897,33.5055
7/1/2013,9,308.7342,73.6906,264.6009,29.6090,40.6022,35.1818,35.3012
7/1/2013,10,743.8089,618.1579,265.9807,33.3412,30.0943,39.8842,40.6670
7/1/2013,11,879.0780,742.7430,217.6173,35.5995,25.0490,43.2717,44.6397
7/1/2013,12,983.5183,750.6194,261.7345,37.7055,20.3117,45.7718,46.9700
7/1/2013,13,991.0573,790.1363,208.2692,38.6160,17.7053,46.5783,46.9715
7/1/2013,14,961.0886,776.2758,210.1870,40.3093,14.6558,48.3993,49.0555
7/1/2013,15,886.3539,741.3570,229.3949,40.8595,13.7988,48.5315,49.6062
7/1/2013,16,650.4190,514.2428,254.5022,41.3128,13.6322,48.7683,48.9215
7/1/2013,17,214.3397,53.8505,191.4381,38.0492,17.1700,43.7845,43.1330
7/1/2013,18,24.0807,-1.0310,28.2002,32.9513,28.6590,35.0823,34.6545
7/1/2013,19,30.1748,-1.2647,32.8340,31.7843,28.2668,35.0333,34.0705
7/1/2013,20,8.7013,4.6976,10.6786,30.7910,36.8507,35.7927,34.7177
7/1/2013,21,-1.6766,-0.4188,0.2013,31.6965,32.1113,36.6062,35.3890
7/1/2013,22,-1.6044,-0.2004,0.1738,31.8875,32.2555,36.9482,35.8973
7/1/2013,23,-1.5550,-0.2212,0.2933,30.5728,34.4367,35.6082,34.6582
7/2/2013,0,-1.5541,-0.4162,0.2648,30.6513,33.9650,35.5380,34.4873
7/2/2013,1,-1.6510,-0.3696,0.3315,30.2645,35.8528,35.2892,34.2585
7/2/2013,2,-1.4700,-0.3208,0.2686,30.3460,33.6243,35.3245,34.3742
7/2/2013,3,-2.2332,-0.1830,-0.0159,27.8860,44.0332,32.6037,31.6763
7/2/2013,4,-1.3631,-0.1119,0.2990,26.4628,45.9675,31.5570,30.7323
7/2/2013,5,-1.6987,-0.1880,0.0732,26.2505,46.8472,31.2562,30.3360
7/2/2013,6,2.8109,-0.4407,4.6741,23.8223,61.5898,28.5203,27.8553
7/2/2013,7,103.9441,50.2908,91.9020,25.2900,54.1790,30.2482,29.5137
7/2/2013,8,301.7586,342.0731,162.8406,26.6042,49.9230,32.2140,32.1200
7/2/2013,9,534.0604,611.3871,154.4075,29.1063,40.3103,34.9735,35.5717
7/2/2013,10,755.0369,795.6799,140.6309,31.2962,32.5445,38.4047,39.8742
7/2/2013,11,891.1822,839.2741,139.2823,33.0725,28.7418,40.6843,41.9445
7/2/2013,12,972.7989,845.7717,148.2878,34.5615,25.4255,42.8090,43.7243
7/2/2013,13,997.1981,866.5122,132.5504,35.9343,24.4342,44.3000,44.8057
7/2/2013,14,955.9365,828.6836,150.9617,36.3958,22.7292,44.5712,45.3622
7/2/2013,15,840.5636,761.3270,158.7707,37.6220,20.3668,45.3568,45.4495
7/2/2013,16,736.6245,796.8990,123.6847,38.4752,18.9392,46.0463,45.6705
7/2/2013,17,562.0617,757.1635,104.7300,38.4245,18.1173,45.4050,44.2838
7/2/2013,18,351.5204,630.0062,92.6220,37.1392,19.1322,43.6962,42.6162
7/2/2013,19,110.0538,197.9787,61.4811,35.7495,21.1203,41.2327,40.2107
7/2/2013,20,6.3993,0.7046,9.0070,34.8123,22.8520,39.5592,38.8232
7/2/2013,21,-1.8027,-0.4302,0.3577,34.5423,23.7562,39.2800,38.4515
7/2/2013,22,-1.7342,0.7906,0.3359,30.9142,33.0270,36.3813,35.4417
7/2/2013,23,-1.5711,-0.1520,0.2968,27.4365,39.4585,32.3413,31.6717
7/3/2013,0,-1.5080,-0.3771,0.3010,27.7542,36.2728,32.5697,31.8450
7/3/2013,1,-1.6788,-0.3004,0.2962,28.1057,35.3145,32.9982,32.0178
7/3/2013,2,-1.7077,-0.4265,0.2885,27.5740,37.2665,32.3542,31.3433
7/3/2013,3,-1.7661,-0.4293,0.3348,27.8195,34.2755,32.6045,31.6073
7/3/2013,4,-1.8868,-0.2592,0.3559,27.2175,37.1690,32.0952,31.1272
7/3/2013,5,-1.7208,-0.4240,0.3579,26.1503,42.5127,30.9417,29.9865
7/3/2013,6,15.9226,61.7214,12.1642,26.4033,40.6053,31.1000,30.1287
7/3/2013,7,144.4658,343.7717,71.7881,27.5355,37.0933,32.5915,31.9387
7/3/2013,8,292.3336,446.5408,107.4740,29.0248,33.1553,34.3802,33.9802
7/3/2013,9,572.8850,731.6549,124.7789,31.1670,28.8888,37.1560,36.9335
7/3/2013,10,754.0013,762.2365,166.5811,33.6887,23.3942,40.4047,40.7830
7/3/2013,11,587.1290,320.6628,295.9359,34.6733,21.0103,40.9408,41.6985
7/3/2013,12,964.1985,820.1195,169.4268,36.7268,18.3230,44.4253,45.1403
7/3/2013,13,992.5137,838.6280,161.6925,38.5493,16.2877,46.6630,46.5848
7/3/2013,14,964.5040,825.7788,169.4426,39.2552,15.2858,47.2228,47.7857
7/3/2013,15,664.5660,479.5283,241.3372,39.2178,15.4942,46.6483,47.0928
7/3/2013,16,706.1585,645.7201,219.4684,39.7612,14.8147,46.5058,46.6277
7/3/2013,17,459.4650,492.9863,166.1732,39.7085,15.4062,46.1763,45.7413
7/3/2013,18,338.4098,528.5329,123.9313,39.1620,15.5925,45.3240,44.5575
7/3/2013,19,80.4439,48.6551,71.7957,38.5075,16.0133,43.6687,42.8995
7/3/2013,20,4.5968,-0.2783,7.5917,37.4735,17.2373,42.1800,41.4502
7/3/2013,21,-2.3819,-0.4303,0.3581,36.8413,16.0730,41.4367,40.7003
7/3/2013,22,-2.3820,-0.4246,0.3581,35.8378,15.7257,40.4148,39.7230
7/3/2013,23,-2.3813,-0.4389,0.3581,34.7203,17.4928,39.2770,38.3125
7/4/2013,0,-2.3753,-0.4324,0.3495,33.9537,20.5643,38.5917,37.4230
7/4/2013,1,-2.3579,-0.4303,0.3384,33.3025,22.5105,38.0157,36.6837
7/4/2013,2,-2.2047,-0.4259,0.3515,31.5985,27.0235,36.4912,35.3383
7/4/2013,3,-1.7732,-0.2975,0.3580,29.8780,34.9373,34.8677,33.9947
7/4/2013,4,-1.6369,-0.4219,0.3539,28.9505,38.7117,33.9217,33.0210
7/4/2013,5,-1.6993,-0.4303,0.3383,28.5665,40.5367,33.4915,32.5068
7/4/2013,6,17.7400,39.2238,16.7452,28.1325,42.2183,33.0272,32.0282
7/4/2013,7,148.7796,351.4571,71.6801,28.7340,40.2902,33.8125,33.1988
7/4/2013,8,345.5970,570.4694,108.3706,30.0152,36.8500,35.6108,35.4765
7/4/2013,9,549.8136,681.0318,136.8049,31.3538,32.7185,37.5035,37.9342
7/4/2013,10,729.1237,746.8847,156.2693,33.5357,28.2452,40.2548,41.1860
7/4/2013,11,867.4285,788.8171,166.5025,35.4510,23.6962,42.9482,43.7280
7/4/2013,12,954.5795,809.7332,172.8936,37.0008,20.4637,45.0685,44.8572
7/4/2013,13,983.0961,830.6294,167.3070,38.1700,17.0880,46.2762,45.1702
7/4/2013,14,950.9698,826.5387,163.5044,38.9282,16.1407,46.9937,46.1378
7/4/2013,15,872.9905,804.9347,158.1724,39.7092,14.8505,47.4412,46.6097
7/4/2013,16,732.3985,762.9356,149.4835,39.6827,14.1085,46.7898,45.6445
7/4/2013,17,549.6901,695.7013,134.4484,39.8142,13.8522,46.4497,45.5525
7/4/2013,18,359.7294,577.9998,125.7634,39.4173,14.0785,45.7465,44.7707
7/4/2013,19,172.3652,338.0073,102.8632,38.6873,15.3560,44.2118,43.2673
7/4/2013,20,16.4850,37.8429,17.1899,37.4797,17.6090,42.2835,41.4593
7/4/2013,21,-2.3818,-0.4303,0.3581,36.6763,19.3162,41.2313,40.4382
7/4/2013,22,-2.3407,-0.4016,0.3581,35.6670,21.3178,40.3735,39.4777
7/4/2013,23,-2.0193,-0.4198,0.3516,34.1133,27.8768,38.9320,37.9397
7/5/2013,0,-1.8624,-0.3697,0.3563,32.7198,28.4580,37.5997,36.6368
7/5/2013,1,-1.6910,-0.3691,0.3420,31.6990,29.5743,36.6185,35.5983
7/5/2013,2,-1.6501,-0.3847,0.2995,31.5157,31.4128,36.5117,35.3233
7/5/2013,3,-1.6295,-0.4038,0.3295,31.2478,32.4963,36.2310,35.1067
7/5/2013,4,-1.6259,-0.4232,0.2688,31.0800,35.8335,36.0900,34.9052
7/5/2013,5,-1.6442,-0.4255,0.3146,30.7402,37.0203,35.7763,34.6350
7/5/2013,6,11.1978,7.1836,12.7778,30.2613,38.9377,35.2413,34.0920
7/5/2013,7,136.7448,175.8229,96.8609,30.6987,38.2620,35.7882,35.0848
7/5/2013,8,286.2959,145.0860,236.1215,31.3977,35.7175,37.1675,37.2190
7/5/2013,9,502.1990,353.2931,281.5395,32.6345,33.1857,38.8543,39.1887
7/5/2013,10,758.1739,580.6293,315.6615,34.9095,29.2110,42.1850,42.2502
7/5/2013,11,815.5832,380.0688,479.2721,35.9215,27.2273,43.5645,44.3007
7/5/2013,12,735.1909,252.0280,494.6568,36.2630,26.6118,44.0120,44.3165
7/5/2013,13,945.4128,543.4351,414.3749,37.5202,25.0085,45.4650,44.8535
7/5/2013,14,262.9041,60.3658,211.6587,36.4443,25.7102,43.0825,42.3068
7/5/2013,15,14.3835,1.1740,17.5574,26.7168,62.2130,32.0390,31.3880
7/5/2013,16,7.3231,-0.1713,9.4962,25.5362,64.9748,30.4288,29.9567
7/5/2013,17,15.3660,-1.6248,18.2584,24.2448,73.9828,27.8532,27.6277
7/5/2013,18,43.2111,-0.7126,46.0448,24.2400,78.5482,28.5305,27.6355
7/5/2013,19,35.7014,-0.3783,37.8117,25.4773,67.4642,30.2910,29.4033
7/5/2013,20,4.5974,0.7452,6.3899,26.1892,63.7012,31.1138,30.1658
7/5/2013,21,-1.4339,-0.4110,0.2937,26.4135,60.5092,31.3745,30.2743
7/5/2013,22,-1.4246,-0.4071,0.2951,26.0282,64.4035,30.9748,29.9013
7/5/2013,23,-1.4436,-0.4247,0.2623,26.0105,62.9810,30.8988,29.7612
7/6/2013,0,-1.6016,-0.4240,0.2822,26.3327,58.2938,31.2370,30.0712
7/6/2013,1,-1.5766,-0.4295,0.2829,25.8192,62.2290,30.6902,29.5850
7/6/2013,2,-1.5087,-0.4176,0.2721,25.8470,59.8443,30.7100,29.5803
7/6/2013,3,-1.6203,-0.4062,0.3195,25.7695,59.8015,30.7062,29.5127
7/6/2013,4,-1.6191,-0.4298,0.3014,25.4367,60.4233,30.2762,29.0745
7/6/2013,5,-1.6150,-0.3825,0.2942,25.1238,62.0972,29.9402,28.7092
7/6/2013,6,18.4686,29.8207,17.7009,24.0163,72.9933,29.0245,27.9742
7/6/2013,7,147.7957,291.6812,85.4463,25.1377,64.7780,30.1592,29.6050
7/6/2013,8,335.0120,549.5840,107.2505,27.3142,54.2225,32.8055,32.8058
7/6/2013,9,554.8090,722.2179,123.2878,29.5373,46.9407,35.6893,36.3378
7/6/2013,10,734.4798,791.0413,135.5767,31.7440,37.8003,38.5438,39.5358
7/6/2013,11,875.5929,833.2925,143.9057,34.2440,29.9530,41.8883,42.7722
7/6/2013,12,964.0263,857.1823,146.3251,36.2400,25.8850,44.3098,44.1232
7/6/2013,13,987.3440,819.8158,183.8290,37.1345,23.0403,45.2947,45.5347
7/6/2013,14,973.2088,865.0970,149.0037,38.7307,20.8953,46.9755,47.7602
7/6/2013,15,876.7097,798.2524,176.6522,39.4060,20.3283,47.1433,47.9018
7/6/2013,16,774.4333,768.8445,198.7113,40.1253,19.1457,47.7707,47.8830
7/6/2013,17,251.2993,139.8063,168.4774,39.1085,18.9620,45.4938,45.2173
7/6/2013,18,119.1215,0.4912,124.7705,37.5840,21.5125,42.6127,42.4008
7/6/2013,19,79.8674,25.6758,78.0236,37.4683,21.7677,42.4418,41.6920
7/6/2013,20,11.9992,-0.2431,14.9492,36.5392,23.1672,41.3020,40.5590
7/6/2013,21,-2.2300,-0.1053,0.3581,34.4280,27.4125,39.3435,38.5037
7/6/2013,22,-1.7094,-0.1753,0.3509,31.7265,32.5135,36.6447,35.8648
7/6/2013,23,-1.5609,-0.0032,0.3383,29.0403,45.0865,34.1440,33.3293
7/7/2013,0,-1.6632,-0.4303,0.3007,29.5915,42.0328,34.2525,33.3112
7/7/2013,1,-1.7147,-0.3673,0.3251,29.5675,41.9612,34.4913,33.3820
7/7/2013,2,-1.7014,-0.4303,0.3458,28.5842,45.4480,33.5093,32.4033
7/7/2013,3,-1.7013,-0.4302,0.2102,28.1838,46.6705,33.0855,31.8095
7/7/2013,4,-1.7000,-0.4267,0.2482,27.9707,48.8113,32.8290,31.5452
7/7/2013,5,-1.7015,-0.4302,0.3126,27.6477,49.9600,32.5322,31.1480
7/7/2013,6,13.4464,42.0888,12.1581,27.1707,53.7493,32.0553,30.8568
7/7/2013,7,160.2345,312.5282,91.9989,27.6550,51.5267,32.7160,32.0990
7/7/2013,8,188.1809,6.7334,191.0268,28.9138,48.0655,34.3770,34.2517
7/7/2013,9,438.8778,210.8178,309.3039,31.0900,39.9760,36.7007,37.5827
7/7/2013,10,639.0060,443.2670,320.3125,34.1398,30.8212,40.9793,42.2070
7/7/2013,11,598.0725,159.0436,458.9423,35.5857,27.1943,41.7668,44.0840
7/7/2013,12,984.0519,853.8962,175.1820,38.3543,20.9707,46.3725,47.0675
7/7/2013,13,983.2452,731.3828,271.0204,40.2768,16.9373,48.4443,48.5988
7/7/2013,14,1006.1608,858.7761,192.3410,41.0015,14.9838,49.4260,50.1413
7/7/2013,15,937.7137,759.9374,271.9992,41.9483,14.3113,49.9892,49.9945
7/7/2013,16,135.0227,3.6787,141.1397,39.3408,17.4008,45.7550,45.1297
7/7/2013,17,32.5238,0.3666,36.0700,32.8530,31.5377,36.6617,35.6280
7/7/2013,18,74.7125,-0.3935,78.3644,32.6867,29.9893,37.2425,36.4268
7/7/2013,19,69.6612,-0.0084,73.3660,32.5340,30.9792,37.6403,37.0923
7/7/2013,20,5.2756,-0.3709,7.4725,32.9373,30.2992,37.7780,36.8247
7/7/2013,21,-1.7165,-0.4091,0.3325,32.4862,31.4357,37.3478,36.2652
7/7/2013,22,-1.5417,-0.3203,0.3051,32.3953,30.1725,37.3010,36.2318
7/7/2013,23,-1.6215,-0.3984,0.2317,32.0718,30.7900,36.9232,35.9660
7/8/2013,0,-1.7463,-0.4126,0.1523,32.0318,30.9025,36.8940,35.9008
7/8/2013,1,-1.6822,-0.4041,0.3172,31.8805,31.7063,36.7527,35.7222
7/8/2013,2,-1.5705,-0.1618,0.3492,31.0247,34.5698,36.0797,35.0588
7/8/2013,3,-1.5544,-0.4194,0.2764,30.9402,32.6610,35.7925,34.8277
7/8/2013,4,-1.7052,-0.4272,0.3429,30.8305,33.7430,35.7227,34.7255
7/8/2013,5,-1.7012,-0.4285,0.3525,30.0240,39.0767,34.9090,34.0020
7/8/2013,6,6.9118,-0.4058,9.1396,29.6923,40.8367,34.5205,33.6062
7/8/2013,7,76.4278,30.3276,72.4773,29.6142,41.7355,34.6222,33.9260
7/8/2013,8,360.0206,413.2065,186.6384,31.3718,36.6470,36.7035,36.7600
7/8/2013,9,570.2649,750.7286,127.6742,33.6210,30.5975,39.8073,40.3525
7/8/2013,10,741.2825,816.0619,127.9788,34.9503,27.6287,41.7208,42.8423
7/8/2013,11,879.8119,814.6688,170.6155,36.5397,23.6578,43.7182,45.0558
7/8/2013,12,932.0740,611.4731,352.7879,38.1232,20.8442,45.8447,47.2332
7/8/2013,13,854.2689,421.8825,447.6798,39.3828,18.9263,47.5507,49.9552
7/8/2013,14,639.8420,218.5066,440.8222,39.4708,18.6807,45.7837,48.2217
7/8/2013,15,924.7908,748.9857,277.8908,40.2073,17.7672,48.2183,49.4345
7/8/2013,16,663.5304,498.9950,291.1774,39.3443,18.7173,46.6747,47.5115
7/8/2013,17,552.4947,406.5364,321.6467,40.4845,16.3490,47.0942,46.9958
7/8/2013,18,143.3005,18.0817,142.0074,39.4413,16.8232,45.1717,45.2993
7/8/2013,19,77.4281,7.6208,80.5621,38.2467,19.0698,43.2043,42.8362
7/8/2013,20,23.4741,19.2130,25.0036,38.0533,17.7328,42.8543,42.1177
7/8/2013,21,-1.7905,0.1386,0.0727,34.3775,27.4092,39.4010,38.6460
7/8/2013,22,-1.6110,-0.3359,0.2347,33.1838,29.6793,37.9778,37.1797
7/8/2013,23,-1.6258,-0.3571,0.3251,32.9310,29.5028,37.7122,36.8492
7/9/2013,0,-1.5946,-0.3690,0.2300,32.4687,33.1342,37.3022,36.3127
7/9/2013,1,-1.8185,-0.4181,0.2927,32.2417,34.2647,37.0623,35.9580
7/9/2013,2,-1.4351,-0.3871,0.2814,31.7173,36.5343,36.6332,35.6723
7/9/2013,3,-2.5595,-0.8554,0.0621,29.9620,49.0192,34.3515,33.6133
7/9/2013,4,-1.3962,-0.1757,0.2542,28.9577,53.9280,34.0438,33.0440
7/9/2013,5,-2.9763,-1.5225,0.3935,27.1023,62.4637,31.0508,30.1638
7/9/2013,6,3.1067,-0.4107,4.7068,26.6348,60.7927,31.5780,30.4195
7/9/2013,7,21.0301,-0.1784,23.1319,26.8455,59.2847,31.8522,30.9070
7/9/2013,8,38.6710,-0.1267,41.4746,27.1417,58.9805,32.1767,31.4190
7/9/2013,9,184.2267,4.6646,185.9833,27.7432,57.4068,32.9698,32.6237
7/9/2013,10,563.3072,152.1969,451.5946,30.1215,49.5877,36.4975,36.3465
7/9/2013,11,846.4829,524.2558,385.6531,32.2307,41.7685,39.6948,38.7590
7/9/2013,12,1000.8107,824.5719,218.4475,33.8755,36.1800,42.1027,40.6483
7/9/2013,13,1000.1915,718.9663,297.2361,34.8332,33.3197,43.0190,41.8497
7/9/2013,14,956.4753,822.3194,173.5416,35.5865,29.9897,43.7510,42.4115
7/9/2013,15,867.8109,799.4536,168.7379,36.0512,28.7537,43.9060,42.7170
7/9/2013,16,721.4212,742.8037,164.3813,36.2873,27.4477,43.5708,42.2830
7/9/2013,17,538.2355,664.6163,147.5914,36.2665,27.1068,43.0290,41.8762
7/9/2013,18,341.1080,546.2047,122.9634,35.6198,27.3032,41.9298,40.8260
7/9/2013,19,149.5775,317.3446,84.9474,34.9952,28.6155,40.4488,39.5847
7/9/2013,20,15.5117,27.8128,16.3128,34.0935,29.5510,39.0028,38.3528
7/9/2013,21,-1.7014,-0.3834,0.3580,33.3317,30.5468,38.0472,37.4753
7/9/2013,22,-1.6508,-0.2925,0.3580,32.8602,33.6042,37.6653,37.0235
7/9/2013,23,-2.2274,-0.7359,0.1991,32.1052,39.8415,36.7818,36.1733
7/10/2013,0,-1.6079,-0.4467,0.1593,31.1533,44.2797,35.7725,34.9825
7/10/2013,1,-1.7839,-0.7437,0.4563,24.9575,73.8812,29.0235,28.4475
7/10/2013,2,-1.4344,-0.4787,0.2926,23.9673,76.2712,28.4685,27.2900
7/10/2013,3,-1.3608,-0.4000,0.0556,24.0158,73.8107,28.9100,27.5453
7/10/2013,4,-1.3608,-0.2714,0.0686,24.3800,72.8638,29.2735,27.9747
7/10/2013,5,-1.3762,-0.3758,0.1850,24.2553,75.1693,29.1932,27.8310
7/10/2013,6,13.6580,17.0520,14.3663,23.9313,73.4282,28.8838,27.7923
7/10/2013,7,144.4778,294.4451,81.8848,25.0128,69.6073,30.0197,29.5057
7/10/2013,8,349.1002,545.2779,127.9948,26.5510,64.4018,32.0707,32.6772
7/10/2013,9,553.2466,670.5752,157.9670,28.6983,55.8218,34.9263,36.2763
7/10/2013,10,715.7311,723.3955,171.5093,30.6803,48.2422,37.8602,38.4365
7/10/2013,11,840.4349,750.9987,183.5099,32.0648,43.3055,39.9910,39.9165
7/10/2013,12,952.9575,774.9790,219.4379,34.0373,36.7167,42.0243,42.1990
7/10/2013,13,953.3842,666.3911,307.9657,35.1422,32.9303,43.7228,44.5800
7/10/2013,14,1005.5249,762.5785,282.2689,36.2748,30.8813,44.5718,45.3638
7/10/2013,15,868.9139,676.8603,277.1548,36.8935,28.7443,45.1163,45.6988
7/10/2013,16,467.1363,201.3006,315.1034,35.4565,33.7065,41.9300,41.8292
7/10/2013,17,95.5510,0.8915,99.8146,28.8895,55.0972,34.1978,33.6353
7/10/2013,18,48.7743,-0.2974,51.3740,28.9943,51.2207,33.8382,33.2363
7/10/2013,19,35.1444,-0.2076,37.9313,29.4362,49.1953,34.4393,33.7268
7/10/2013,20,3.8201,-0.2741,5.9891,28.9437,51.1900,33.8787,32.9147
7/10/2013,21,-1.4034,-0.4146,0.3165,28.7303,50.9955,33.7122,32.6588
7/10/2013,22,-1.4333,-0.4077,0.2436,28.9240,50.5383,33.8615,32.7000
7/10/2013,23,-1.3693,-0.3012,0.1433,28.6178,54.5042,33.6533,32.5700
7/11/2013,0,-2.3474,-0.8517,0.2655,27.8390,64.1652,32.2348,31.2893
7/11/2013,1,-2.1665,-1.2003,0.0997,25.8780,77.5832,29.3645,28.3728
7/11/2013,2,-1.6428,-0.7825,0.2921,24.4287,81.8337,28.1622,27.3328
7/11/2013,3,-1.9153,-0.6979,0.1264,23.2293,79.2267,27.1692,26.0598
7/11/2013,4,-1.4272,-0.4072,0.2256,23.1450,80.9415,27.8723,26.3850
7/11/2013,5,-1.4184,-0.1411,0.3553,23.0718,79.2377,27.9425,26.5123
7/11/2013,6,9.3153,1.9100,10.9218,23.2645,75.5872,28.1497,26.6213
7/11/2013,7,122.4446,144.0430,86.8100,23.9347,71.4318,28.9923,27.8778
7/11/2013,8,354.1597,610.1162,106.1447,25.8947,61.7177,31.5257,31.0798
7/11/2013,9,554.9557,736.2602,119.3824,27.8892,54.1173,34.1382,34.6378
7/11/2013,10,705.6666,662.6628,213.4902,29.8873,48.3237,36.8090,38.3767
7/11/2013,11,864.6938,692.9002,260.1218,31.0608,45.1897,38.5678,40.1588
7/11/2013,12,847.4998,417.9267,454.0899,32.6250,39.4925,40.4102,42.3805
7/11/2013,13,868.4748,528.9596,356.5982,33.8808,36.1592,42.0747,43.5953
7/11/2013,14,329.8080,10.1804,327.7683,32.0538,44.3983,38.7563,38.9362
7/11/2013,15,374.5560,99.6826,293.5415,29.9612,52.3890,36.2552,35.4725
7/11/2013,16,336.2829,31.2512,321.1276,29.7073,53.0290,35.2945,35.2137
7/11/2013,17,306.7808,114.2891,250.9284,30.6495,46.2202,36.5805,36.0480
7/11/2013,18,239.1188,95.4280,204.0206,31.2713,42.7378,37.3177,36.7170
7/11/2013,19,40.9112,2.7689,43.8836,30.7287,44.4495,35.9428,35.1632
7/11/2013,20,6.9668,13.3677,8.7307,30.2283,46.7160,35.1328,34.2810
7/11/2013,21,-1.7012,-0.4303,0.3530,29.8918,47.6732,34.6350,33.6205
7/11/2013,22,-1.6984,-0.4174,0.3464,29.5422,49.5170,34.3877,33.2492
7/11/2013,23,-1.7012,-0.4303,0.3488,28.9848,51.8902,33.8370,32.6382
7/12/2013,0,-1.6975,-0.4303,0.3359,28.4863,53.7460,33.3388,32.0853
7/12/2013,1,-1.4817,-0.3394,0.3564,27.6990,59.1277,32.6447,31.6078
7/12/2013,2,-1.4937,-0.4278,0.2869,27.6250,59.7277,32.4652,31.2390
7/12/2013,3,-1.4860,-0.3779,0.3341,27.0823,60.3967,31.9937,30.8618
7/12/2013,4,-1.3958,-0.3937,0.2833,26.7573,61.0318,31.6363,30.4655
7/12/2013,5,-1.3607,-0.3655,0.3556,26.4638,63.9832,31.3307,30.3690
7/12/2013,6,0.3346,-0.2484,1.9601,26.3227,65.1232,31.2442,30.3058
7/12/2013,7,35.7764,-0.0080,37.8925,26.4652,64.0055,31.4485,30.5845
7/12/2013,8,131.6231,0.1918,135.3969,27.1495,57.7590,32.2943,31.8457
7/12/2013,9,333.1508,54.6106,308.4255,28.7598,50.7052,34.2733,35.1737
7/12/2013,10,307.1306,1.3909,313.8176,29.3190,53.4383,35.4090,36.4222
7/12/2013,11,108.6909,1.2984,113.8100,27.4900,58.3545,33.2895,33.3643
7/12/2013,12,734.6851,514.1570,229.5606,25.0465,74.7770,29.6707,29.6358
7/12/2013,13,1014.4531,885.7450,147.6373,29.1360,55.0217,37.3172,35.9742
7/12/2013,14,978.4219,912.6213,110.0857,30.6948,47.5843,39.2002,38.1223
7/12/2013,15,891.9911,912.7362,93.5582,32.7843,36.3540,40.8905,40.4385
7/12/2013,16,695.1888,694.3765,165.2503,34.1427,29.9195,41.8853,41.0350
7/12/2013,17,196.6578,57.2061,172.6770,31.8173,39.5963,37.9183,37.0218
7/12/2013,18,371.9365,713.7609,87.9225,31.8493,36.1715,38.1140,37.2948
7/12/2013,19,200.8955,531.4156,93.7826,31.7535,37.2775,37.6278,36.7953
7/12/2013,20,21.3322,98.9440,17.4904,30.4338,42.6405,35.5127,34.7277
7/12/2013,21,-1.7012,-0.4303,0.3581,29.5800,45.5353,34.3490,33.6467
7/12/2013,22,-1.7012,-0.3944,0.3578,29.0397,48.0388,33.7992,33.0905
7/12/2013,23,-1.7011,-0.4292,0.3571,28.6020,50.7235,33.3657,32.5353
7/13/2013,0,-1.7010,-0.4293,0.3463,28.2992,51.5020,33.0732,31.9820
7/13/2013,1,-1.6993,-0.4300,0.3002,28.0577,51.2448,32.8530,31.4790
7/13/2013,2,-1.6998,-0.4302,0.3191,27.3260,55.7003,32.1682,30.8477
7/13/2013,3,-1.6205,-0.3906,0.3200,26.7660,58.3987,31.6167,30.3775
7/13/2013,4,-1.5535,-0.3397,0.3288,26.4047,60.3755,31.2037,30.1305
7/13/2013,5,-1.4576,-0.3986,0.3182,26.1823,61.1747,31.0210,29.8277
7/13/2013,6,6.6943,-0.2379,8.7265,25.9550,63.5315,30.8547,29.5450
